3940056	Plagithmysus laticollis	54682230	20210520000000	E	1.1120835215246287
3193908	Prosopistoma annamense	35610509	20210520000000	E	1.6687152698218732
3668825	Purbasari (Karangjambu)	50692645	20210520000000	E	1.358488791040014
2440435	Dysomma dolichosomatum	58307735	20210520000000	E	1.7901422684033623
3672574	Pakunden (Ngluwar)	50687446	20210520000000	E	1.3650163039696572
2423309	Sitticus kazakhstanicus	53592022	20210520000000	E	1.5644164810056125
2797982	Thrushelton	56494083	20210520000000	E	1.6475139969315826
3677229	Sendangmulyo (Sarang)	50695925	20210520000000	E	1.3650163039696572
2478010	Melanotus staudingeri	57229539	20210520000000	E	1.4574945294740793
2486204	Diabrotica gorhami	42744036	20210520000000	E	1.6817255597133278
2486706	Paratriarius denotata	42725595	20210520000000	E	1.6756215280776126
3930329	Glenea plagiventris	54653713	20210520000000	E	1.1032827930596403
2635006	Pseudopanurgus dawsoni	36397648	20210520000000	E	1.370040265937408
3207879	Gonionchus alastairi	55913476	20210520000000	E	1.514936801588155
3631174	Malintang Julu	50681714	20210520000000	E	1.3974515158293983
2686565	Hylaeus promontorii	36449223	20210520000000	E	1.3264765707281985
3309102	Ischiolobos niveoscutum	38345967	20210520000000	E	1.7216891772880216
2622762	Mimema tricolor	42940470	20210520000000	E	1.6700065559953956
2689211	Lasioglossum perihirtum	36451541	20210520000000	E	1.3523342779951104
2448899	Allocosa adolphifriederici	53071055	20210520000000	E	1.5352695800219385
3390791	Commatica xanthocarpa	37510927	20210520000000	D	2.1685641929513757
3248260	Plesiolembos ovalipes	37275513	20210520000000	D	2.0316478609617783
1831863	Richard Michael Daley	58776420	20210520000000	D	2.0915110975207263
2218808	Rhyacophila sierra	36190453	20210520000000	D	1.9507424963132995
3363502	Glaucina spina	47241323	20210520000000	D	2.0807837658902466
3521839	Adapantus osorioi	37412293	20210520000000	D	1.7359778791208813
2909546	Apanteles characomae	33073517	20210520000000	D	1.923773604408404
3598839	Neochrysocharis hirsutus	37695864	20210520000000	D	1.962673250403021
3216709	Styela crinita	57569430	20210520000000	D	2.1543080987365513
4378682	Jan Emmens	58741540	20210520000000	D	2.63273653832586
3188352	Falcidens targotegulatus	35579774	20210520000000	D	1.9979864416525412
3368541	Macrobathra platyzona	37508981	20210520000000	D	2.165148911198371
4108850	Nicolas Leonard	58217197	20210520000000	D	2.1042441486601993
3368001	Coleophora hackmanni	37508212	20210520000000	D	2.1685641929513757
1103467	Blue Hotel	57781494	20210520000000	D	2.2343891791793786
3525484	Athlithericles concordiae	37417282	20210520000000	D	1.8207967050537923
4090137	Ochetobius	56445272	20210520000000	D	2.0078122386595014
938149	Goot (wegenbouw)	39133263	20210520000000	D	2.1028785959533094
218299	PROBA	58818193	20210520000000	D	2.6845846960425304
461545	Pandan (Catanduanes)	49528148	20210520000000	D	2.2559253855058516
5484683	Mariakapel ('t Rooth)	58425470	20210520000000	C	2.889760824652035
3955169	Le Sauvage	47059599	20210520000000	C	2.9357181459094526
776894	The Black Dahlia Murder	56542158	20210520000000	C	2.922124614049498
592639	Sultanaat Langkat	57635613	20210520000000	C	2.9321486796206635
3851701	Pebble	55942249	20210520000000	C	2.8748068740096566
2140795	Carel Boshoff	56902810	20210520000000	C	2.9419846996773593
838428	Epistasie	58892424	20210520000000	C	2.9478668214809276
1032621	New Rochelle	58720234	20210520000000	C	2.912220246329882
3770430	Lijst van voetbalinterlands Congo-Brazzaville - Tunesië	55152433	20210520000000	C	2.815007202266156
4043258	Dyllan Lanser	55870561	20210520000000	C	2.7743905967204316
4779766	Ondergrondse Vakschool	51369410	20210520000000	C	2.940578090154196
5102230	Dennis Jastrzembski	56319942	20210520000000	C	2.775366073919686
248545	Cosenza (provincie)	58663742	20210520000000	C	2.887675089913423
2260583	Kasteel van La Ferté-Saint-Aubin	56827017	20210520000000	C	2.94328431400428
3014677	Venloos Paeterke Triepel	53581248	20210520000000	C	2.970043393595098
451316	GP La Marseillaise	58208700	20210520000000	C	2.9177026089784643
4925563	Malderuscollege	57101094	20210520000000	C	2.822400453014968
2869975	FC Elva	58678970	20210520000000	C	2.885733159301898
4816002	Coöperatieve Visafslag Sint-Vincentius	58975857	20210520000000	C	2.921873839448678
1276205	Albina Mayorova	53764353	20210520000000	C	2.7977177982222163
62103	Boomleeuwerik	58899775	20210520000000	B	4.030970942784196
